"","dracor_id","filename","firstAuthor","title","subtitle","normalizedGenre","yearNormalized","size","C","density","L","averageDegree","diameter","numOfSpeakers","numConnectedComponents","numEdges","numOfSegments","numOfActs","C_rand","L_rand","C_dev","L_dev","S","swn","analysis2","swt","swt_VeBiDraCor_Struc","swt_VeBiDraCor_Struc_Hist","sft_VeBiDraCor_lin","sft_VeBiDraCor_pl","sft_VeBiDraCor_quad","sft_VeBiDraCor_exp","sft_VeBiDraCor_Struc_lin","sft_VeBiDraCor_Struc_pl","sft_VeBiDraCor_Struc_quad","sft_VeBiDraCor_Struc_exp","sft_VeBiDraCor_Struc_Hist_lin","sft_VeBiDraCor_Struc_Hist_pl","sft_VeBiDraCor_Struc_Hist_quad","sft_VeBiDraCor_Struc_Hist_exp","sft_VeBiDraCor","sft_VeBiDraCor_Struc","sft_VeBiDraCor_Struc_Hist"
"665","fre000436","dancourt-deroute-pharaon","Dancourt","La Déroute du Pharaon","Comédie","Comedy",1693,18,0.815784215784216,0.581699346405229,1.26446280991736,9.88888888888889,2,18,2,89,27,1,0.574736133010739,1.41850326797386,1.41940652227789,0.891406342491881,1.59232266433063,TRUE,FALSE,FALSE,"FALSE","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"666","fre000437","dancourt-desolation-des-joueuses","Dancourt","La Désolation des Joueuses","Comédie en un Acte","Comedy",1687,14,0.898939948939949,0.703296703296703,1.2967032967033,9.14285714285714,2,14,1,64,14,1,0.698132580462262,1.29672527472527,1.28763500529473,0.999983051134726,1.28765682961685,TRUE,FALSE,FALSE,"FALSE","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"667","fre000438","dancourt-diable-boiteux","Dancourt","Le Diable Boiteux","Comédie","Comedy",1707,15,0.836185666185666,0.380952380952381,1.73333333333333,5.33333333333333,3,15,1,40,20,2,0.368169988068948,1.68480512820513,2.27119453861913,1.02880345288354,2.20760781104827,TRUE,FALSE,FALSE,"FALSE","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"668","fre000439","dancourt-diable-boiteux-suite","Dancourt","Second Chapitre du Diable Boiteux","Comédie","Comedy",1707,15,0.794892884892885,0.542857142857143,1.45714285714286,7.6,2,15,1,57,15,3,0.533391865876376,1.46000952380952,1.49026060528099,0.998036542488307,1.49319242516458,TRUE,FALSE,FALSE,"FALSE","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"669","fre000440","dancourt-divertissement-de-sceaux","Dancourt","Divertissement de Sceaux","Comédie-Ballet","Comedy",1705,4,1,1,1,3,1,4,1,6,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,"X","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"670","fre000441","dancourt-eaux-de-bourbon","Dancourt","Les Eaux de Bourbon","Comédie","Comedy",1695,17,0.833053221288515,0.382352941176471,1.39473684210526,6.11764705882353,3,17,2,52,32,1,0.371545092314777,1.66555245098039,2.24213221630376,0.837401933084894,2.67748631537546,TRUE,FALSE,FALSE,"FALSE","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"671","fre000442","dancourt-enfants-de-paris","Dancourt","Les Enfants de Paris","Comédie","Comedy",1699,11,0.896320346320346,0.872727272727273,1.12727272727273,8.72727272727273,2,11,1,48,60,5,0.867841864587814,1.12727272727273,1.03281528916107,1,1.03281528916107,TRUE,FALSE,FALSE,"FALSE","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"672","fre000443","dancourt-ete-des-coquettes","Dancourt","L'Eté des Coquettes","Comédie en un Acte et en Prose","Comedy",1690,10,0.888095238095238,0.666666666666667,1.33333333333333,6,2,10,1,30,25,1,0.649276837835514,1.33404444444444,1.36782214664529,0.999466950959488,1.36855165179017,TRUE,FALSE,FALSE,"FALSE","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"673","fre000444","dancourt-fees","Dancourt","Les Fées.","Comédie","Comedy",1699,25,0.846895770895771,0.27,2.48,6.48,6,25,1,81,46,4,0.26412839449902,1.85146602108037,3.20637912672018,1.33947907861299,2.39375080799345,TRUE,FALSE,FALSE,"FALSE","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"674","fre000445","dancourt-femme-d-intrigues","Dancourt","La Femme D'Intrigues.","Comédie","Comedy",1692,28,0.769121133301806,0.156084656084656,1.95502645502646,4.21428571428571,3,28,1,59,58,5,0.151273586938249,2.36187012986559,5.08430552133181,0.827745111937087,6.14235644283483,TRUE,TRUE,FALSE,"FALSE","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"675","fre000446","dancourt-fete-de-village","Dancourt","La Fête de Village.","Comédie","Comedy",1700,17,0.860156183685595,0.338235294117647,1.5,5.41176470588235,3,17,2,46,30,4,0.328205771563075,1.75682205882353,2.62078323482587,0.853814415903047,3.06949986555798,TRUE,TRUE,FALSE,"FALSE","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"676","fre000447","dancourt-fetes-nocturnes","Dancourt","Les Fêtes Noctunes du Cours","Comédie","Comedy",1714,16,0.806141774891775,0.316666666666667,1.44927536231884,4.75,2,16,3,38,23,1,0.302359955919015,1.82556138716356,2.66616580374054,0.793879281468935,3.3584020467284,TRUE,TRUE,FALSE,"FALSE","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"677","fre000448","dancourt-foire-de-besons","Dancourt","La Foire de Besons","Comédie","Comedy",1694,18,0.823913740580407,0.431372549019608,1.58169934640523,7.33333333333333,3,18,1,66,28,1,0.424183562560757,1.58508333333333,1.94235188088505,0.997865104719139,1.94650747049798,TRUE,FALSE,FALSE,"FALSE","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"678","fre000449","dancourt-foire-saint-germain","Dancourt","La Foire Saint Germain","Comédie","Comedy",1697,19,0.85318956928864,0.538011695906433,1.47953216374269,9.68421052631579,3,19,1,92,31,1,0.532567304768641,1.46276608187135,1.60203144588323,1.01146190226799,1.58387720020992,TRUE,FALSE,FALSE,"FALSE","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"679","fre000450","dancourt-folle-enchere","Dancourt","La Folle Enchère","Comédie en un Acte","Comedy",1690,9,0.883597883597884,0.777777777777778,1.22222222222222,6.22222222222222,2,9,1,28,25,1,0.764713378584492,1.22225,1.15546282874435,0.99997727324379,1.15548908926318,TRUE,FALSE,FALSE,"FALSE","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"680","fre000451","dancourt-fonds-perdus","Dancourt","Les Fonds Perdus","Comédie en Trois Actes","Comedy",1686,8,0.928571428571428,0.857142857142857,1.14285714285714,6,2,8,1,24,22,3,0.84626500461533,1.14285714285714,1.09725845155739,1,1.09725845155739,TRUE,FALSE,FALSE,"FALSE","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"681","fre000452","dancourt-galant-jardinier","Dancourt","Le Galant Jardinier","Comédie","Comedy",1704,14,0.879835244120958,0.692307692307692,1.30769230769231,9,2,14,1,63,23,1,0.684403613177329,1.30769230769231,1.28555026183503,1,1.28555026183503,TRUE,FALSE,FALSE,"FALSE","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
