id,corpus_name,corpus_title,corpus_acronym,name,firstAuthor,title,subtitle,normalizedGenre,numOfSpeakers,yearNormalized,size,numOfSegments,numConnectedComponents,averageClustering,averagePathLength,numEdges,CC_rand,APL_rand,CC_dev,APL_dev,S,swn1,polynomial,exponential,linear,quadratic
cal000079,cal,Calderón Drama Corpus,CalDraCor,el-alcaide-de-si-mismo,Calderón,El alcaide de sí mismo,Gran Comedia,,21,1627,21,3,1,0.910055034159413,1.17142857142857,174,0.826985783106975,1.17142857142857,1.10044822141966,1.0,1.10044822141966,1,,,,
cal000080,cal,Calderón Drama Corpus,CalDraCor,el-alcalde-de-zalamea,Calderón,El alcalde de Zalamea,Comedia famosa,,16,1651,16,3,1,0.960714285714286,1.05,114,0.949071415883921,1.05,1.01226764354664,1.0,1.01226764354664,1,,,,
cal000081,cal,Calderón Drama Corpus,CalDraCor,el-astrologo-fingido,Calderón,El astrólogo fingido,Comedia Famosa,,12,1637,12,3,1,0.972727272727273,1.03030303030303,64,0.968798971482001,1.03030303030303,1.00405481566445,1.0,1.00405481566445,1,,,,
cal000082,cal,Calderón Drama Corpus,CalDraCor,el-castillo-de-lindabridis,Calderón,El castillo de Lindabridis,Gran Comedia,,18,1691,18,3,1,0.948529411764706,1.09150326797386,139,0.907063525950871,1.09150326797386,1.04571442311096,1.0,1.04571442311096,1,,,,
cal000083,cal,Calderón Drama Corpus,CalDraCor,el-conde-lucanor,Calderón,El conde Lucanor,Comedia Famosa,,21,1661,21,3,1,0.981203007518797,1.02380952380952,205,0.975953879751455,1.02380952380952,1.00537845883525,1.0,1.00537845883525,1,,,,
cal000084,cal,Calderón Drama Corpus,CalDraCor,el-encanto-sin-encanto,Calderón,El encanto sin encanto,Comedia Famosa,,24,1672,24,3,1,0.932435147972233,1.11594202898551,244,0.883309652072982,1.11594202898551,1.0556152599306,1.0,1.0556152599306,1,,,,
cal000085,cal,Calderón Drama Corpus,CalDraCor,el-escondido-y-la-tapada,Calderón,El escondido y la tapada,Comedia Famosa,,18,1657,18,3,1,0.926470588235294,1.13071895424837,133,0.867489181338927,1.13071895424837,1.06799094232545,1.0,1.06799094232545,1,,,,
cal000086,cal,Calderón Drama Corpus,CalDraCor,el-golfo-de-las-sirenas,Calderón,El golfo de las sirenas,Zarzuela Famosa,,42,1657,42,3,1,0.896022357368026,1.37979094076655,534,0.61916080565088,1.37979094076655,1.44715613325379,1.0,1.44715613325379,1,,,,
cal000087,cal,Calderón Drama Corpus,CalDraCor,el-gran-principe-de-fez,Calderón,El gran príncipe de Fez,Don Baltasar de Loyola,,28,1672,28,3,1,0.927367579510437,1.12433862433862,331,0.874967638362662,1.12433862433862,1.05988786196234,1.0,1.05988786196234,1,,,,
cal000088,cal,Calderón Drama Corpus,CalDraCor,el-hombre-pobre-todo-es-trazas,Calderón,El hombre pobre todo es trazas,Comedia Famosa,,10,1637,10,3,1,1.0,1.0,45,1.0,1.0,1.0,1.0,1.0,0,,,,
cal000089,cal,Calderón Drama Corpus,CalDraCor,el-jose-de-las-mujeres,Calderón,El José de las mujeres,Comedia Famosa,,19,1660,19,3,1,1.0,1.0,171,1.0,1.0,1.0,1.0,1.0,0,,,,
cal000090,cal,Calderón Drama Corpus,CalDraCor,el-laurel-de-apolo,Calderón,El laurel de Apolo,"Fiesta de la Zarzuela, transferida al Real Palacio del Buen Retiro",,32,1664,32,2,1,0.976344086021505,1.03225806451613,480,0.967617983794838,1.03225806451613,1.00901812737341,1.0,1.00901812737341,1,,,,
cal000091,cal,Calderón Drama Corpus,CalDraCor,el-maestro-de-danzar,Calderón,El maestro de danzar,Famosa Comedia,,16,1664,16,3,1,0.970238095238095,1.04166666666667,115,0.957654500026155,1.04166666666667,1.01314001574847,1.0,1.01314001574847,1,,,,
cal000092,cal,Calderón Drama Corpus,CalDraCor,el-magico-prodigioso,Calderón,El mágico prodigioso,Comedia famosa,,16,1637,16,3,1,1.0,1.0,120,1.0,1.0,1.0,1.0,1.0,0,,,,
cal000093,cal,Calderón Drama Corpus,CalDraCor,el-mayor-encanto-amor,Calderón,"El mayor encanto, amor",Comedia famosa,,29,1637,29,3,1,0.943299510196062,1.0935960591133,368,0.905893720181468,1.0935960591133,1.04129158772301,1.0,1.04129158772301,1,,,,
cal000094,cal,Calderón Drama Corpus,CalDraCor,el-mayor-monstruo-del-mundo,Calderón,El mayor monstruo del mundo,Pedro Calderón de la Barca,,17,1637,17,10,1,0.911953242835596,1.13970588235294,117,0.858306978719473,1.13970588235294,1.06250242098248,1.0,1.06250242098248,1,,,,
cal000095,cal,Calderón Drama Corpus,CalDraCor,el-mayor-monstruo-los-celos,Calderón,El mayor monstruo los celos,Comedia Famosa,,17,1665,17,3,1,0.968821374703728,1.03676470588235,131,0.96271292677672,1.03676470588235,1.00634503573922,1.0,1.00634503573922,1,,,,
cal000096,cal,Calderón Drama Corpus,CalDraCor,el-pintor-de-su-deshonra,Calderón,El pintor de su deshonra,,,24,1648,24,3,1,0.942365002147611,1.10869565217391,246,0.890538404823196,1.10869565217391,1.05819692563928,1.0,1.05819692563928,1,,,,
cal000097,cal,Calderón Drama Corpus,CalDraCor,el-postrer-duelo-de-espana,Calderón,El postrer duelo de España,Comedia Famosa,,26,1665,26,3,1,0.938082497212932,1.10153846153846,292,0.897714327785962,1.10153846153846,1.04496772322497,1.0,1.04496772322497,1,,,,
cal000098,cal,Calderón Drama Corpus,CalDraCor,el-principe-constante,Calderón,El príncipe constante,Comedia famosa,,18,1636,18,3,1,0.936428032751562,1.09803921568627,138,0.90042793435763,1.09803921568627,1.0399810990089,1.0,1.0399810990089,1,,,,
cal000099,cal,Calderón Drama Corpus,CalDraCor,el-purgatorio-de-san-patricio,Calderón,El purgatorio de san Patricio,Comedia Famosa,,18,1628,18,3,1,0.908517680576504,1.19607843137255,123,0.801358736827804,1.19607843137255,1.13372156416849,1.0,1.13372156416849,1,,,,
cal000100,cal,Calderón Drama Corpus,CalDraCor,el-secreto-a-voces,Calderón,El secreto a voces,Comedia famosa,,11,1642,11,3,1,1.0,1.0,55,1.0,1.0,1.0,1.0,1.0,0,,,,
cal000101,cal,Calderón Drama Corpus,CalDraCor,el-segundo-scipion,Calderón,El segundo Scipión,Fiesta que se representó a los años del rey,,31,1676,31,3,1,1.0,1.0,465,1.0,1.0,1.0,1.0,1.0,0,,,,
cal000102,cal,Calderón Drama Corpus,CalDraCor,el-sitio-de-breda,Calderón,El sitio de Bredá,Comedia Famosa,,28,1626,28,3,1,0.906228778123188,1.17460317460317,312,0.82448276582471,1.17460317460317,1.09914823655132,1.0,1.09914823655132,1,,,,
cal000103,cal,Calderón Drama Corpus,CalDraCor,en-la-vida-todo-es-verdad-y-todo-mentira,Calderón,En la vida todo es verdad y todo mentira,Famosa Comedia,,42,1664,42,3,1,0.912237174954945,1.16724738675958,717,0.832263439367267,1.16724738675958,1.09609185241692,1.0,1.09609185241692,1,,,,
cal000104,cal,Calderón Drama Corpus,CalDraCor,fieras-afemina-amor,Calderón,Fieras afemina amor,Fiesta que se representó a los siempre felices años de la Serenísima Católica Majestad doña María-ana de Austria. En el Real Coliseo de Buen Retiro.,,34,1677,34,3,1,0.933194031571314,1.11051693404635,499,0.889037896234106,1.11051693404635,1.04966732635836,1.0,1.04966732635836,1,,,,
cal000105,cal,Calderón Drama Corpus,CalDraCor,fineza-contra-fineza,Calderón,Fineza contra fineza,Comedia Famosa,,19,1672,19,3,1,0.934565580618212,1.09941520467836,154,0.899325982619316,1.09941520467836,1.03918445444694,1.0,1.03918445444694,1,,,,
cal000106,cal,Calderón Drama Corpus,CalDraCor,fortunas-de-andromeda-y-perseo,Calderón,Fortunas de Andrómeda y Perseo,La gran comedia,,46,1653,46,3,1,0.905504417374778,1.2463768115942,780,0.753097189685356,1.2463768115942,1.20237391637738,1.0,1.20237391637738,1,,,,
cal000107,cal,Calderón Drama Corpus,CalDraCor,fuego-de-dios-en-el-querer-bien,Calderón,Fuego de dios en el querer bien,Gran Comedia,,13,1642,13,3,1,1.0,1.0,78,1.0,1.0,1.0,1.0,1.0,0,,,,
cal000108,cal,Calderón Drama Corpus,CalDraCor,gustos-y-disgustos-son-no-mas-que-imaginacion,Calderón,Gustos y disgustos son no más que imaginación,Fiesta que se representó a sus Majestades en el Salón de su Real Palacio,,11,1657,11,3,1,0.981818181818182,1.01818181818182,54,0.981132075471698,1.01818181818182,1.0006993006993,1.0,1.0006993006993,1,,,,
cal000109,cal,Calderón Drama Corpus,CalDraCor,hado-y-divisa-de-leonido-y-marfisa,Calderón,Hado y divisa de Leonido y Marfisa,,,19,1682,19,3,1,0.988992088063296,1.01169590643275,169,0.988177684068483,1.01169590643275,1.00082414732486,1.0,1.00082414732486,1,,,,
cal000110,cal,Calderón Drama Corpus,CalDraCor,judas-macabeo,Calderón,Judas Macabeo,Comedia Famosa,,17,1623,17,3,1,0.926519069166128,1.11029411764706,121,0.8879683939592,1.11029411764706,1.04341446775492,1.0,1.04341446775492,1,,,,
cal000111,cal,Calderón Drama Corpus,CalDraCor,la-banda-y-la-flor,Calderón,La banda y la flor,Comedia Famosa,,11,1632,11,3,1,1.0,1.0,55,1.0,1.0,1.0,1.0,1.0,0,,,,
cal000112,cal,Calderón Drama Corpus,CalDraCor,la-cisma-de-ingalaterra,Calderón,La cisma de Ingalaterra,Gran Comedia,,15,1627,15,3,1,1.0,1.0,105,1.0,1.0,1.0,1.0,1.0,0,,,,
cal000113,cal,Calderón Drama Corpus,CalDraCor,la-desdicha-de-la-voz,Calderón,La desdicha de la voz,Comedia Famosa,,14,1639,14,3,1,0.950549450549451,1.06593406593407,85,0.932619152297331,1.06593406593407,1.01922574526585,1.0,1.01922574526585,1,,,,
cal000114,cal,Calderón Drama Corpus,CalDraCor,la-estatua-de-prometeo,Calderón,La estatua de Prometeo,Fiesta de años,,21,1683,21,3,1,0.944531262797517,1.08095238095238,193,0.918308907829198,1.08095238095238,1.02855504802878,1.0,1.02855504802878,1,,,,
cal000115,cal,Calderón Drama Corpus,CalDraCor,la-exaltacion-de-la-cruz,Calderón,La exaltación de la cruz,Comedia religiosa,,21,1648,21,3,1,1.0,1.0,210,1.0,1.0,1.0,1.0,1.0,0,,,,
cal000116,cal,Calderón Drama Corpus,CalDraCor,la-gran-cenobia,Calderón,La gran Cenobia,Comedia Famosa,,18,1625,18,3,1,0.923407311642606,1.13071895424837,133,0.867466422211829,1.13071895424837,1.06448767122091,1.0,1.06448767122091,1,,,,
cal000117,cal,Calderón Drama Corpus,CalDraCor,la-hija-del-aire-i,Calderón,La hija del aire,Primera parte,,20,1643,20,3,1,0.89703947368421,1.18947368421053,154,0.808672924820104,1.18947368421053,1.10927353464166,1.0,1.10927353464166,1,,,,
cal000118,cal,Calderón Drama Corpus,CalDraCor,la-hija-del-aire-ii,Calderón,La hija del aire,Segunda parte,,22,1643,22,4,1,0.943356643356643,1.09090909090909,210,0.908310461345072,1.09090909090909,1.03858392422308,1.0,1.03858392422308,1,,,,
cal000119,cal,Calderón Drama Corpus,CalDraCor,la-nina-de-gomez-arias,Calderón,La niña de Gómez Arias,Comedia Famosa,,19,1651,19,3,1,0.896476485330975,1.19298245614035,138,0.804754335853996,1.19298245614035,1.11397534053624,1.0,1.11397534053624,1,,,,
cal000120,cal,Calderón Drama Corpus,CalDraCor,la-puente-de-mantible,Calderón,La puente de Mantible,Comedia Famosa,,18,1636,18,3,1,0.955065359477124,1.06535947712418,143,0.933775171893351,1.06535947712418,1.02280012172588,1.0,1.02280012172588,1,,,,
cal000121,cal,Calderón Drama Corpus,CalDraCor,la-purpura-de-la-rosa,Calderón,La púrpura de la rosa,"Famosa Comedia. Fiesta de Zarzuela y representación música, que se hizo a sus Majestades en el Coliseo de Buen Retiro",,26,1664,26,1,1,1.0,1.0,325,1.0,1.0,1.0,1.0,1.0,0,,,,
cal000122,cal,Calderón Drama Corpus,CalDraCor,la-senora-y-la-criada,Calderón,La señora y la criada,Comedia Famosa,,19,1679,19,3,1,0.9379779577148,1.09941520467836,154,0.899450948650792,1.09941520467836,1.04283391898335,1.0,1.04283391898335,1,,,,
cal000123,cal,Calderón Drama Corpus,CalDraCor,la-sibila-del-oriente,Calderón,La sibila del Oriente y gran reina de Sabá,Comedia Famosa,,18,1636,18,3,1,1.0,1.0,153,1.0,1.0,1.0,1.0,1.0,0,,,,
cal000124,cal,Calderón Drama Corpus,CalDraCor,lances-de-amor-y-fortuna,Calderón,Lances de amor y fortuna,Comedia Famosa,,15,1625,15,3,1,0.917948717948718,1.13333333333333,91,0.864014037943562,1.13333333333333,1.0624233839227,1.0,1.0624233839227,1,,,,
cal000125,cal,Calderón Drama Corpus,CalDraCor,las-armas-de-la-hermosura,Calderón,Las armas de la hermosura,Gran Comedia,,30,1678,30,3,1,0.940886699507389,1.10344827586207,390,0.896165996139591,1.10344827586207,1.04990225422571,1.0,1.04990225422571,1,,,,
cal000126,cal,Calderón Drama Corpus,CalDraCor,las-cadenas-del-demonio,Calderón,Las cadenas del demonio,Gran Comedia,,15,1644,15,3,1,1.0,1.0,105,1.0,1.0,1.0,1.0,1.0,0,,,,
cal000127,cal,Calderón Drama Corpus,CalDraCor,las-manos-blancas-no-ofenden,Calderón,Las manos blancas no ofenden,Comedia Famosa,,17,1640,17,3,1,1.0,1.0,136,1.0,1.0,1.0,1.0,1.0,0,,,,
cal000128,cal,Calderón Drama Corpus,CalDraCor,las-tres-justicias-en-una,Calderón,Las tres justicias en una,Comedia Famosa,,18,1661,18,3,1,0.951908793820559,1.0718954248366,142,0.927108140854879,1.0718954248366,1.026750550311,1.0,1.026750550311,1,,,,
cal000129,cal,Calderón Drama Corpus,CalDraCor,los-cabellos-de-absalon,Calderón,Los cabellos de Absalón,La Gran Comedia,,21,1640,21,3,1,0.909016238074177,1.19047619047619,170,0.807386751953179,1.19047619047619,1.12587460207285,1.0,1.12587460207285,1,,,,
cal000130,cal,Calderón Drama Corpus,CalDraCor,los-dos-amantes-del-cielo,Calderón,Los dos amantes del cielo,Gran Comedia,,16,1640,16,3,1,0.971428571428572,1.03333333333333,116,0.966082266429683,1.03333333333333,1.00553400593787,1.0,1.00553400593787,1,,,,
cal000131,cal,Calderón Drama Corpus,CalDraCor,los-empenos-de-un-acaso,Calderón,Los empeños de un acaso,Comedia Famosa,,11,1639,11,3,1,1.0,1.0,55,1.0,1.0,1.0,1.0,1.0,0,,,,
cal000132,cal,Calderón Drama Corpus,CalDraCor,los-hijos-de-la-fortuna-teagenes-y-cariclea,Calderón,"Los hijos de la fortuna, Teágenes y Cariclea",Famosa Comedia,,37,1651,37,3,1,0.945827421349243,1.0960960960961,602,0.903606458657994,1.0960960960961,1.04672494567376,1.0,1.04672494567376,1,,,,
cal000133,cal,Calderón Drama Corpus,CalDraCor,los-tres-afectos-de-amor-piedad-desmayo-y-valor,Calderón,"Los tres afectos de amor, piedad, desmayo y valor",Fiesta que se represento a sus Majestades en el Salon de su Real Palacio,,34,1660,34,3,1,0.910534611789683,1.18360071301248,458,0.815546323395114,1.18360071301248,1.11647197181778,1.0,1.11647197181778,1,,,,
cal000134,cal,Calderón Drama Corpus,CalDraCor,los-tres-mayores-prodigios,Calderón,Los tres mayores prodigios,Comedia Famosa,,40,1637,40,3,1,0.890733978536398,1.39358974358974,473,0.605174133047111,1.39358974358974,1.47186393121508,1.0,1.47186393121508,1,,,,
cal000135,cal,Calderón Drama Corpus,CalDraCor,luis-perez-el-gallego,Calderón,Luis Pérez el Gallego,Comedia Famosa,,26,1628,26,3,1,0.887285689139236,1.24307692307692,246,0.755281192472945,1.24307692307692,1.17477529955973,1.0,1.17477529955973,1,,,,
cal000136,cal,Calderón Drama Corpus,CalDraCor,manana-sera-otro-dia,Calderón,Mañana será otro día,Gran Comedia,,20,1635,20,3,1,1.0,1.0,190,1.0,1.0,1.0,1.0,1.0,0,,,,
cal000137,cal,Calderón Drama Corpus,CalDraCor,mananas-de-abril-y-mayo,Calderón,Mañanas de abril y mayo,Comedia Famosa,,11,1640,11,3,1,1.0,1.0,55,1.0,1.0,1.0,1.0,1.0,0,,,,
cal000138,cal,Calderón Drama Corpus,CalDraCor,mejor-esta-que-estaba,Calderón,Mejor está que estaba,Comedia Famosa,,10,1633,10,3,1,1.0,1.0,45,1.0,1.0,1.0,1.0,1.0,0,,,,
cal000139,cal,Calderón Drama Corpus,CalDraCor,mujer-llora-y-venceras,Calderón,"Mujer, llora y vencerás",Fiesta que se representó a sus Majestades,,19,1662,19,3,1,0.971104231166151,1.03508771929825,165,0.964494619209391,1.03508771929825,1.00685292776664,1.0,1.00685292776664,1,,,,
cal000140,cal,Calderón Drama Corpus,CalDraCor,nadie-fie-su-secreto,Calderón,Nadie fíe su secreto,Gran Comedia,,9,1629,9,3,1,0.972222222222222,1.02777777777778,35,0.970588235294118,1.02777777777778,1.0016835016835,1.0,1.0016835016835,1,,,,
cal000141,cal,Calderón Drama Corpus,CalDraCor,ni-amor-se-libra-de-amor,Calderón,Ni Amor se libra de amor,Famosa Comedia,,28,1664,28,3,1,0.906720263863121,1.20634920634921,300,0.792368660321479,1.20634920634921,1.14431616148883,1.0,1.14431616148883,1,,,,
cal000142,cal,Calderón Drama Corpus,CalDraCor,no-hay-burlas-con-el-amor,Calderón,No hay burlas con el amor,Gran Comedia,,9,1635,9,3,1,1.0,1.0,36,1.0,1.0,1.0,1.0,1.0,0,,,,
cal000143,cal,Calderón Drama Corpus,CalDraCor,no-hay-cosa-como-callar,Calderón,No hay cosa como callar,Comedia Famosa,,16,1639,16,3,1,0.946428571428572,1.075,111,0.92365908508036,1.075,1.02465139651198,1.0,1.02465139651198,1,,,,
cal000144,cal,Calderón Drama Corpus,CalDraCor,no-siempre-lo-peor-es-cierto,Calderón,No siempre lo peor es cierto,Gran Comedia,,11,1651,11,3,1,1.0,1.0,55,1.0,1.0,1.0,1.0,1.0,0,,,,
cal000145,cal,Calderón Drama Corpus,CalDraCor,origen-perdida-y-restauracion-de-la-virgen-del-sagrario,Calderón,"Origen, pérdida y restauración de la Virgen del Sagrario",Comedia Famosa,,37,1637,37,3,1,0.924135621526926,1.52852852852853,314,0.469752539892772,1.52857207207207,1.96728179849304,0.999971513581637,1.96733784090184,1,,,,
cal000146,cal,Calderón Drama Corpus,CalDraCor,para-vencer-a-amor-querer-vencerle,Calderón,"Para vencer a amor, querer vencerle",Gran Comedia,,21,1654,21,3,1,0.920448827304201,1.15238095238095,178,0.846155874562751,1.15238095238095,1.0878005518544,1.0,1.0878005518544,1,,,,
cal000147,cal,Calderón Drama Corpus,CalDraCor,peor-esta-que-estaba,Calderón,Peor está que estaba,Comedia Famosa,,14,1636,14,3,1,0.950549450549451,1.06593406593407,85,0.93260961118535,1.06593406593407,1.01923617250877,1.0,1.01923617250877,1,,,,
cal000148,cal,Calderón Drama Corpus,CalDraCor,primero-soy-yo,Calderón,Primero soy yo,Comedia Famosa,,12,1642,12,3,1,0.972727272727273,1.03030303030303,64,0.968776063581113,1.03030303030303,1.0040785577748,1.0,1.0040785577748,1,,,,
cal000149,cal,Calderón Drama Corpus,CalDraCor,saber-del-mal-y-el-bien,Calderón,Saber del mal y el bien,Comedia Famosa,,14,1636,14,3,1,0.967032967032967,1.04395604395604,87,0.955061879346213,1.04395604395604,1.01253435818729,1.0,1.01253435818729,1,,,,
cal000150,cal,Calderón Drama Corpus,CalDraCor,tambien-hay-duelo-en-las-damas,Calderón,También hay duelo en las damas,Famosa Comedia,,15,1664,15,3,1,0.967277167277167,1.03809523809524,101,0.961205915788838,1.03809523809524,1.00631628602009,1.0,1.00631628602009,1,,,,
cal000151,cal,Calderón Drama Corpus,CalDraCor,un-castigo-en-tres-venganzas,Calderón,Un castigo en tres venganzas,Comedia Famosa,,14,1634,14,3,1,0.912687312687313,1.13186813186813,79,0.865249140334632,1.13186813186813,1.05482602656425,1.0,1.05482602656425,1,,,,
cal000152,cal,Calderón Drama Corpus,CalDraCor,amar-y-ser-amado-y-divina-filotea,Calderón,La divina Filotea,,,27,1681,27,1,1,1.0,1.0,351,1.0,1.0,1.0,1.0,1.0,0,,,,
cal000153,cal,Calderón Drama Corpus,CalDraCor,el-ano-santo-de-madrid,Calderón,El año santo en Madrid,,,16,1652,16,1,1,1.0,1.0,120,1.0,1.0,1.0,1.0,1.0,0,,,,
cal000154,cal,Calderón Drama Corpus,CalDraCor,el-arbol-de-mejor-fruto,Calderón,El árbol de mejor fruto,,,23,1677,23,1,1,1.0,1.0,253,1.0,1.0,1.0,1.0,1.0,0,,,,
cal000155,cal,Calderón Drama Corpus,CalDraCor,el-arca-de-dios-cautiva,Calderón,El arca de Dios cautiva,,,26,1673,26,1,1,1.0,1.0,325,1.0,1.0,1.0,1.0,1.0,0,,,,
cal000156,cal,Calderón Drama Corpus,CalDraCor,el-convite-general,Calderón,El convite general,,,24,1648,24,1,1,1.0,1.0,276,1.0,1.0,1.0,1.0,1.0,0,,,,
cal000157,cal,Calderón Drama Corpus,CalDraCor,el-cubo-de-la-almudena,Calderón,El cubo de la Almudena,,,16,1651,16,1,1,1.0,1.0,120,1.0,1.0,1.0,1.0,1.0,0,,,,
cal000158,cal,Calderón Drama Corpus,CalDraCor,el-dia-mayor-de-los-dias,Calderón,El día mayor de los días,,,21,1678,21,1,1,1.0,1.0,210,1.0,1.0,1.0,1.0,1.0,0,,,,
cal000159,cal,Calderón Drama Corpus,CalDraCor,el-divino-cazador,Calderón,El divino cazador,,,18,1642,18,1,1,1.0,1.0,153,1.0,1.0,1.0,1.0,1.0,0,,,,
cal000160,cal,Calderón Drama Corpus,CalDraCor,el-divino-jason-attributed,Calderón,El divino Jasón,,,9,1644,9,1,1,1.0,1.0,36,1.0,1.0,1.0,1.0,1.0,0,,,,
cal000161,cal,Calderón Drama Corpus,CalDraCor,el-divino-orfeo-1634,Calderón,El divino Orfeo,,,7,1634,7,1,1,1.0,1.0,21,1.0,1.0,1.0,1.0,1.0,0,,,,
cal000162,cal,Calderón Drama Corpus,CalDraCor,el-gran-duque-de-gandia,Calderón,El gran duque de Gandía,,,12,1639,12,1,1,1.0,1.0,66,1.0,1.0,1.0,1.0,1.0,0,,,,
cal000163,cal,Calderón Drama Corpus,CalDraCor,el-gran-mercado-del-mundo,Calderón,El gran mercado del mundo,,,20,1638,20,1,1,1.0,1.0,190,1.0,1.0,1.0,1.0,1.0,0,,,,
cal000164,cal,Calderón Drama Corpus,CalDraCor,el-laberinto-del-mundo,Calderón,El laberinto del mundo,,,18,1654,18,1,1,1.0,1.0,153,1.0,1.0,1.0,1.0,1.0,0,,,,
cal000165,cal,Calderón Drama Corpus,CalDraCor,el-lirio-y-la-azucena,Calderón,El lirio y el azucena,,,18,1660,18,1,1,1.0,1.0,153,1.0,1.0,1.0,1.0,1.0,0,,,,
cal000166,cal,Calderón Drama Corpus,CalDraCor,el-maestrazgo-del-tuson,Calderón,El Maestrazgo del Tusón,,,18,1659,18,1,1,1.0,1.0,153,1.0,1.0,1.0,1.0,1.0,0,,,,
cal000167,cal,Calderón Drama Corpus,CalDraCor,el-nuevo-palacio-del-retiro,Calderón,El nuevo palacio del Retiro,,,13,1634,13,1,1,1.0,1.0,78,1.0,1.0,1.0,1.0,1.0,0,,,,
cal000168,cal,Calderón Drama Corpus,CalDraCor,el-orden-de-melquisedec,Calderón,El orden de Melquisedec,,,15,1657,15,1,1,1.0,1.0,105,1.0,1.0,1.0,1.0,1.0,0,,,,
cal000169,cal,Calderón Drama Corpus,CalDraCor,el-pastor-fido,Calderón,El pastor Fido,,,16,1678,16,1,1,1.0,1.0,120,1.0,1.0,1.0,1.0,1.0,0,,,,
cal000170,cal,Calderón Drama Corpus,CalDraCor,el-pleito-matrimonial-del-cuerpo-y-el-alma,Calderón,El pleito matrimonial,,,10,1646,10,1,1,1.0,1.0,45,1.0,1.0,1.0,1.0,1.0,0,,,,
cal000171,cal,Calderón Drama Corpus,CalDraCor,el-primer-refugio-del-hombre-loa,Calderón,Loa sacramental de El primer refugio del hombre o la probática piscina,,,16,1661,16,1,1,1.0,1.0,120,1.0,1.0,1.0,1.0,1.0,0,,,,
cal000172,cal,Calderón Drama Corpus,CalDraCor,el-primer-refugio-del-hombre-y-probatica-piscina,Calderón,El primer refugio del hombre y probática piscina,,,18,1661,18,1,1,1.0,1.0,153,1.0,1.0,1.0,1.0,1.0,0,,,,
cal000173,cal,Calderón Drama Corpus,CalDraCor,el-sacro-pernaso,Calderón,El sacro Pernaso,,,20,1659,20,1,1,1.0,1.0,190,1.0,1.0,1.0,1.0,1.0,0,,,,
